data_pedido,data_envio,modo_envio,nome_cliente,segmento_cliente,cidade,estado,regiao,departamento,tipo_produto,vendas,quantidade,desconto,lucro
2019-06-07,2019-06-11,Entrega padrão,Vitor Gabriel Vieira,B2B,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,vasos,89.76,5,0.0,0.0
2019-10-24,2019-10-29,Econômica,Eduarda Barros,B2C,São Bernardo do Campo,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,12.12,3,0.8,-21.21
2019-10-24,2019-10-29,Econômica,Eduarda Barros,B2C,São Bernardo do Campo,São Paulo,Sudeste,Automotivo,pneus,2801.46,5,0.2,175.09
2019-10-24,2019-10-29,Econômica,Eduarda Barros,B2C,São Bernardo do Campo,São Paulo,Sudeste,Jardinagem e paisagismo,decoração de jardim,34.92,3,0.2,3.06
2016-12-21,2016-12-21,24 horas,Daniel Nunes,B2C,Nova Friburgo,Rio de Janeiro,Sudeste,Automotivo,ferramentas automotivas,1523.01,7,0.2,304.6
2019-02-18,2019-02-23,Entrega padrão,Emanuelly Carvalho,B2B,Manaus,Amazonas,Norte,Materiais de construção,materiais de revestimento,1635.26,3,0.5,-915.75
2019-02-18,2019-02-23,Entrega padrão,Emanuelly Carvalho,B2B,Manaus,Amazonas,Norte,Automotivo,pneus,424.29,1,0.2,37.13
2016-05-04,2016-05-11,Entrega padrão,Nicole Lopes,B2C,Macaé,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,136.6,3,0.2,49.52
2016-05-04,2016-05-11,Entrega padrão,Nicole Lopes,B2C,Macaé,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,37.05,3,0.2,13.43
2019-10-18,2019-10-20,Econômica,Natália Duarte,B2C,Recife,Pernambuco,Nordeste,Jardinagem e paisagismo,decoração de jardim,36.18,4,0.0,9.41
2016-07-28,2016-07-30,Econômica,Arthur Teixeira,B2C,Salvador,Bahia,Nordeste,Automotivo,ferramentas automotivas,809.2,2,0.0,129.47
2019-04-24,2019-04-26,Econômica,Larissa Melo,B2C,Aracaju,Sergipe,Nordeste,Automotivo,ferramentas automotivas,528.16,6,0.0,190.14
2017-10-24,2017-10-28,Econômica,Maria Alice da Cunha,B2C,Recife,Pernambuco,Nordeste,Automotivo,ferramentas automotivas,504.29,9,0.0,216.84
2017-10-24,2017-10-28,Econômica,Maria Alice da Cunha,B2C,Recife,Pernambuco,Nordeste,Materiais de construção,ferramentas,818.67,1,0.2,92.1
2017-10-24,2017-10-28,Econômica,Maria Alice da Cunha,B2C,Recife,Pernambuco,Nordeste,Materiais de construção,ferramentas,652.69,7,0.2,57.11
2017-10-24,2017-10-28,Econômica,Maria Alice da Cunha,B2C,Recife,Pernambuco,Nordeste,Jardinagem e paisagismo,pesticidas,39.3,2,0.0,19.26
2017-10-24,2017-10-28,Econômica,Maria Alice da Cunha,B2C,Recife,Pernambuco,Nordeste,Jardinagem e paisagismo,fertilizantes,40.12,4,0.0,19.26
2017-10-24,2017-10-28,Econômica,Maria Alice da Cunha,B2C,Recife,Pernambuco,Nordeste,Materiais de construção,ferramentas,2864.0,3,0.2,143.2
2018-09-06,2018-09-08,Econômica,Eduarda Barros,B2C,Arapiraca,Alagoas,Nordeste,Jardinagem e paisagismo,fertilizantes,79.8,3,0.2,25.94
2018-09-06,2018-09-08,Econômica,Eduarda Barros,B2C,Arapiraca,Alagoas,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,292.6,7,0.7,-214.57
2018-09-06,2018-09-08,Econômica,Eduarda Barros,B2C,Arapiraca,Alagoas,Nordeste,Automotivo,pneus,369.87,2,0.2,23.12
2018-09-06,2018-09-08,Econômica,Eduarda Barros,B2C,Arapiraca,Alagoas,Nordeste,Jardinagem e paisagismo,pesticidas,34.92,3,0.2,10.91
2016-04-06,2016-04-08,Envio rápido,Joaquim Moreira,B2B,Florianópolis,Santa Catarina,Sul,Jardinagem e paisagismo,vasos,168.75,4,0.2,12.66
2016-04-06,2016-04-08,Envio rápido,Joaquim Moreira,B2B,Florianópolis,Santa Catarina,Sul,Jardinagem e paisagismo,vasos,177.13,4,0.2,13.28
2017-06-16,2017-06-21,Entrega padrão,Luana Moreira,B2C,Imperatriz,Maranhão,Nordeste,Jardinagem e paisagismo,pesticidas,32.53,2,0.2,10.17
2017-06-16,2017-06-21,Entrega padrão,Luana Moreira,B2C,Imperatriz,Maranhão,Nordeste,Jardinagem e paisagismo,vasos,280.05,2,0.2,-66.51
2017-06-16,2017-06-21,Entrega padrão,Luana Moreira,B2C,Imperatriz,Maranhão,Nordeste,Materiais de construção,iluminação,1239.99,6,0.2,-124.0
2017-06-16,2017-06-21,Entrega padrão,Luana Moreira,B2C,Imperatriz,Maranhão,Nordeste,Materiais de construção,iluminação,136.87,4,0.2,37.64
2016-07-06,2016-07-13,Entrega padrão,Vitor Freitas,B2B,Cariacica,Espírito Santo,Sudeste,Jardinagem e paisagismo,decoração de jardim,14.85,3,0.2,1.3
2019-01-30,2019-02-03,Entrega padrão,Maria Julia Oliveira,B2C,Manaus,Amazonas,Norte,Jardinagem e paisagismo,ferramentas de jardinagem,41.24,4,0.8,-70.1
2018-03-04,2018-03-09,Econômica,Theo Martins,B2C,Parnamirim,Rio Grande do Norte,Nordeste,Automotivo,pneus,458.49,3,0.0,128.38
2016-06-03,2016-06-07,Entrega padrão,André Viana,B2C,Santarém,Pará,Norte,Jardinagem e paisagismo,decoração de jardim,29.1,2,0.0,9.02
2016-06-03,2016-06-07,Entrega padrão,André Viana,B2C,Santarém,Pará,Norte,Automotivo,pneus,815.9,3,0.0,228.45
2016-06-03,2016-06-07,Entrega padrão,André Viana,B2C,Santarém,Pará,Norte,Jardinagem e paisagismo,vasos,1213.6,2,0.0,364.08
2018-11-25,2018-12-01,Entrega padrão,Nicolas Mendes,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Automotivo,ferramentas automotivas,2243.66,2,0.0,740.41
2018-11-25,2018-12-01,Entrega padrão,Nicolas Mendes,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Materiais de construção,ferramentas,5728.16,6,0.2,716.02
2018-11-25,2018-12-01,Entrega padrão,Nicolas Mendes,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Automotivo,ferramentas automotivas,1903.73,8,0.0,647.27
2018-11-11,2018-11-15,Entrega padrão,Ana Lívia da Luz,B2C,Belo Horizonte,Minas Gerais,Sudeste,Automotivo,ferramentas automotivas,951.81,7,0.2,166.57
2016-11-23,2016-11-29,Entrega padrão,Otávio da Costa,B2B,Barretos,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,33.93,5,0.8,-55.99
2019-12-08,2019-12-13,Entrega padrão,Clarice Martins,B2B,São Bernardo do Campo,São Paulo,Sudeste,Jardinagem e paisagismo,mudas,12.08,3,0.2,4.23
2019-12-08,2019-12-13,Entrega padrão,Clarice Martins,B2B,São Bernardo do Campo,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,52.88,3,0.2,18.51
2019-12-08,2019-12-10,Envio rápido,Vitor Gabriel Santos,B2C,Belford Roxo,Rio de Janeiro,Sudeste,Automotivo,ferramentas automotivas,435.15,2,0.2,87.03
2017-11-15,2017-11-21,Entrega padrão,Calebe Monteiro,B2B,Brasília,Distrito Federal,Centro-Oeste,Automotivo,ferramentas automotivas,163.15,2,0.2,-4.08
2017-10-03,2017-10-08,Econômica,Ana Beatriz Barros,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,vasos,919.16,14,0.0,257.36
2017-04-06,2017-04-11,Entrega padrão,Raquel Mendes,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,mobiliário de exterior,333.58,7,0.2,62.55
2017-04-06,2017-04-11,Entrega padrão,Raquel Mendes,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,vasos,1916.95,4,0.2,71.89
2017-04-06,2017-04-11,Entrega padrão,Raquel Mendes,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,ferramentas de jardinagem,35.46,4,0.7,-23.64
2017-04-06,2017-04-11,Entrega padrão,Raquel Mendes,B2B,Brasília,Distrito Federal,Centro-Oeste,Materiais de construção,iluminação,1860.26,4,0.2,-232.53
2017-04-06,2017-04-11,Entrega padrão,Raquel Mendes,B2B,Brasília,Distrito Federal,Centro-Oeste,Automotivo,pneus,50.49,5,0.4,-10.94
2017-04-06,2017-04-11,Entrega padrão,Raquel Mendes,B2B,Brasília,Distrito Federal,Centro-Oeste,Automotivo,pneus,142.76,2,0.4,-33.31
2017-04-06,2017-04-11,Entrega padrão,Raquel Mendes,B2B,Brasília,Distrito Federal,Centro-Oeste,Materiais de construção,iluminação,25.79,1,0.2,8.06
2017-04-06,2017-04-11,Entrega padrão,Raquel Mendes,B2B,Brasília,Distrito Federal,Centro-Oeste,Materiais de construção,encanamentos,1198.33,5,0.5,-719.0
2019-09-19,2019-09-26,Entrega padrão,Maysa Cunha,B2B,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,66.1,3,0.0,31.73
2019-09-19,2019-09-26,Entrega padrão,Maysa Cunha,B2B,São Paulo,São Paulo,Sudeste,Materiais de construção,iluminação,33.39,2,0.0,11.02
2019-07-19,2019-07-24,Entrega padrão,Enrique Santos,B2C,Campo Grande,Mato Grosso do Sul,Centro-Oeste,Materiais de construção,materiais de revestimento,2725.44,5,0.5,-1526.25
2019-07-19,2019-07-24,Entrega padrão,Enrique Santos,B2C,Campo Grande,Mato Grosso do Sul,Centro-Oeste,Materiais de construção,ferramentas,549.33,2,0.2,34.33
2019-07-19,2019-07-24,Entrega padrão,Enrique Santos,B2C,Campo Grande,Mato Grosso do Sul,Centro-Oeste,Jardinagem e paisagismo,pesticidas,54.73,2,0.2,17.79
2019-07-19,2019-07-24,Entrega padrão,Enrique Santos,B2C,Campo Grande,Mato Grosso do Sul,Centro-Oeste,Jardinagem e paisagismo,ferramentas de jardinagem,26.03,4,0.7,-20.82
2019-07-19,2019-07-24,Entrega padrão,Enrique Santos,B2C,Campo Grande,Mato Grosso do Sul,Centro-Oeste,Materiais de construção,ferramentas,1060.72,3,0.2,-145.85
2017-12-02,2017-12-08,Entrega padrão,Calebe Dias,B2B,Camaçari,Bahia,Nordeste,Jardinagem e paisagismo,vasos,209.71,4,0.0,56.62
2017-12-02,2017-12-08,Entrega padrão,Calebe Dias,B2B,Camaçari,Bahia,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,217.46,4,0.0,104.38
2018-06-29,2018-07-03,Econômica,Kaique Ferreira,B2C,Manaus,Amazonas,Norte,Automotivo,pneus,1223.92,3,0.2,122.39
2019-08-29,2019-09-02,Entrega padrão,Larissa Melo,B2C,Manaus,Amazonas,Norte,Jardinagem e paisagismo,pesticidas,86.17,6,0.2,26.93
2019-08-29,2019-09-02,Entrega padrão,Larissa Melo,B2C,Manaus,Amazonas,Norte,Jardinagem e paisagismo,pesticidas,90.85,5,0.2,31.8
2016-09-18,2016-09-22,Entrega padrão,Matheus da Mota,B2C,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,vasos,102.95,2,0.0,4.12
2016-09-18,2016-09-22,Entrega padrão,Matheus da Mota,B2C,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,vasos,196.96,3,0.0,55.15
2016-09-18,2016-09-22,Entrega padrão,Matheus da Mota,B2C,Fortaleza,Ceará,Nordeste,Materiais de construção,iluminação,120.16,2,0.0,45.66
2016-09-18,2016-09-22,Entrega padrão,Matheus da Mota,B2C,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,466.62,5,0.2,157.48
2018-08-27,2018-09-03,Entrega padrão,Bianca Silveira,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,decoração de jardim,18.6,3,0.2,5.58
2018-08-27,2018-09-03,Entrega padrão,Bianca Silveira,B2B,Brasília,Distrito Federal,Centro-Oeste,Automotivo,ferramentas automotivas,163.15,2,0.2,44.87
2017-06-17,2017-06-21,Entrega padrão,Valentina Gomes,B2C,Sete Lagoas,Minas Gerais,Sudeste,Jardinagem e paisagismo,fertilizantes,97.76,3,0.2,31.77
2017-06-17,2017-06-21,Entrega padrão,Valentina Gomes,B2C,Sete Lagoas,Minas Gerais,Sudeste,Jardinagem e paisagismo,pesticidas,92.53,3,0.2,33.54
2017-06-17,2017-06-21,Entrega padrão,Valentina Gomes,B2C,Sete Lagoas,Minas Gerais,Sudeste,Materiais de construção,ferramentas,671.06,2,0.3,-86.28
2019-05-19,2019-05-24,Entrega padrão,Caroline Souza,B2C,São Paulo,São Paulo,Sudeste,Materiais de construção,iluminação,49.5,2,0.0,21.29
2019-05-19,2019-05-24,Entrega padrão,Caroline Souza,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,10.36,1,0.2,3.5
2019-05-28,2019-05-30,Econômica,Melissa da Rosa,B2C,Mogi das Cruzes,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,88.13,5,0.2,30.84
2018-06-24,2018-07-01,Entrega padrão,Davi Luiz Cardoso,B2C,Teresópolis,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,materiais de paisagismo,2839.58,7,0.0,56.79
2018-05-17,2018-05-22,Econômica,Amanda Vieira,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,pesticidas,58.96,3,0.0,28.89
2018-11-19,2018-11-23,Entrega padrão,Luiz Henrique Rezende,B2B,Joinville,Santa Catarina,Sul,Jardinagem e paisagismo,decoração de jardim,21.65,2,0.2,3.52
2018-11-19,2018-11-23,Entrega padrão,Luiz Henrique Rezende,B2B,Joinville,Santa Catarina,Sul,Jardinagem e paisagismo,sementes,166.08,2,0.2,53.98
2018-11-19,2018-11-23,Entrega padrão,Luiz Henrique Rezende,B2B,Joinville,Santa Catarina,Sul,Jardinagem e paisagismo,pesticidas,66.8,2,0.2,22.55
2018-11-19,2018-11-23,Entrega padrão,Luiz Henrique Rezende,B2B,Joinville,Santa Catarina,Sul,Materiais de construção,ferramentas,867.37,6,0.3,-61.95
2016-11-29,2016-12-01,Econômica,Thiago Nogueira,B2C,Araçatuba,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,58.64,2,0.2,20.53
2018-03-02,2018-03-09,Entrega padrão,Kaique Aragão,B2B,Contagem,Minas Gerais,Sudeste,Automotivo,pneus,543.95,2,0.2,47.6
2019-01-16,2019-01-20,Entrega padrão,Raquel Freitas,B2C,Praia Grande,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,43.18,2,0.0,19.86
2016-04-05,2016-04-10,Entrega padrão,Otávio Santos,B2C,Guarulhos,São Paulo,Sudeste,Materiais de construção,iluminação,18.6,1,0.0,8.0
2016-04-05,2016-04-10,Entrega padrão,Otávio Santos,B2C,Guarulhos,São Paulo,Sudeste,Jardinagem e paisagismo,decoração de jardim,269.82,4,0.0,80.95
2018-06-27,2018-07-04,Entrega padrão,Mariane Costa,B2C,Salvador,Bahia,Nordeste,Materiais de construção,iluminação,75.28,3,0.0,21.83
2018-05-30,2018-06-03,Entrega padrão,Ana Julia Pinto,B2C,Betim,Minas Gerais,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,38.34,3,0.7,-29.4
2018-05-30,2018-06-03,Entrega padrão,Ana Julia Pinto,B2C,Betim,Minas Gerais,Sudeste,Jardinagem e paisagismo,decoração de jardim,15.12,2,0.2,1.13
2018-05-30,2018-06-03,Entrega padrão,Ana Julia Pinto,B2C,Betim,Minas Gerais,Sudeste,Materiais de construção,iluminação,152.18,3,0.2,49.46
2017-10-20,2017-10-25,Entrega padrão,Kevin Monteiro,B2B,Guarulhos,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,130.15,6,0.0,59.87
2017-10-20,2017-10-25,Entrega padrão,Kevin Monteiro,B2B,Guarulhos,São Paulo,Sudeste,Automotivo,pneus,509.83,5,0.0,152.95
2019-02-20,2019-02-21,Envio rápido,Diogo Aragão,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,decoração de jardim,43.66,3,0.0,11.79
2019-02-20,2019-02-21,Envio rápido,Diogo Aragão,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Materiais de construção,iluminação,151.88,3,0.0,41.01
2018-09-23,2018-09-29,Entrega padrão,Heloísa Gonçalves,B2C,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,decoração de jardim,26.76,3,0.2,3.01
2016-11-13,2016-11-18,Econômica,Enrico Alves,B2B,Campo Largo,Paraná,Sul,Jardinagem e paisagismo,decoração de jardim,26.76,3,0.2,3.01
2018-04-02,2018-04-07,Entrega padrão,Breno Gonçalves,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,decoração de jardim,299.34,4,0.0,77.83
2018-05-21,2018-05-24,Envio rápido,Maria Clara Martins,B2B,Olinda,Pernambuco,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,138.16,7,0.7,-110.53
2017-06-02,2017-06-06,Entrega padrão,Pedro Lucas Campos,B2B,São Bernardo do Campo,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,19.48,8,0.8,-31.16
2017-06-02,2017-06-06,Entrega padrão,Pedro Lucas Campos,B2B,São Bernardo do Campo,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,143.62,10,0.2,44.88
2016-11-23,2016-11-27,Entrega padrão,Cauê das Neves,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,pesticidas,182.99,9,0.0,82.34
2018-03-30,2018-04-03,Entrega padrão,Maria Vitória Silveira,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,45.83,2,0.0,22.92
2018-03-30,2018-04-03,Entrega padrão,Maria Vitória Silveira,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,101.32,5,0.2,31.66
2018-03-30,2018-04-03,Entrega padrão,Maria Vitória Silveira,B2C,São Paulo,São Paulo,Sudeste,Materiais de construção,iluminação,1407.6,8,0.0,422.28
2018-03-30,2018-04-03,Entrega padrão,Maria Vitória Silveira,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,140.52,7,0.2,50.94
2018-10-23,2018-10-25,Envio rápido,Bianca Lima,B2C,São Luís,Maranhão,Nordeste,Materiais de construção,iluminação,135.73,4,0.0,38.0
2019-10-03,2019-10-08,Entrega padrão,Luiz Gustavo Araújo,B2B,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,mudas,30.4,3,0.0,13.98
2019-10-03,2019-10-08,Entrega padrão,Luiz Gustavo Araújo,B2B,Fortaleza,Ceará,Nordeste,Automotivo,pneus,288.27,2,0.2,-68.46
2016-12-24,2016-12-28,Entrega padrão,Ana Lívia Moreira,B2B,São Paulo,São Paulo,Sudeste,Materiais de construção,materiais de revestimento,181.27,2,0.4,-66.47
2016-12-24,2016-12-28,Entrega padrão,Ana Lívia Moreira,B2B,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,mobiliário de exterior,192.17,3,0.0,53.81
2019-12-16,2019-12-21,Entrega padrão,Caio Mendes,B2B,Fortaleza,Ceará,Nordeste,Materiais de construção,iluminação,77.42,3,0.0,33.29
2018-07-08,2018-07-10,Econômica,Alexia Ribeiro,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Materiais de construção,ferramentas,979.09,4,0.2,-12.24
2018-07-08,2018-07-10,Econômica,Alexia Ribeiro,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Automotivo,peças de reposição,9519.86,5,0.2,3212.95
2018-07-08,2018-07-10,Econômica,Alexia Ribeiro,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,pesticidas,166.4,1,0.0,83.2
2018-04-18,2018-04-22,Entrega padrão,Milena Nascimento,B2C,Jaboatão dos Guararapes,Pernambuco,Nordeste,Materiais de construção,encanamentos,875.5,3,0.15,82.4
2019-04-09,2019-04-15,Entrega padrão,João Vitor da Mota,B2B,Divinópolis,Minas Gerais,Sudeste,Jardinagem e paisagismo,vasos,8811.3,4,0.0,2114.71
2019-04-09,2019-04-15,Entrega padrão,João Vitor da Mota,B2B,Divinópolis,Minas Gerais,Sudeste,Jardinagem e paisagismo,mobiliário de exterior,142.63,5,0.0,35.66
2018-04-18,2018-04-23,Entrega padrão,João Vitor Silva,B2B,Maceió,Alagoas,Nordeste,Materiais de construção,iluminação,269.01,5,0.2,47.08
2016-11-04,2016-11-09,Entrega padrão,Ana Lívia da Luz,B2C,Uberlândia,Minas Gerais,Sudeste,Jardinagem e paisagismo,materiais de paisagismo,973.57,3,0.2,-219.05
2017-03-09,2017-03-13,Entrega padrão,Júlia Martins,B2C,Mesquita,Rio de Janeiro,Sudeste,Materiais de construção,encanamentos,1744.0,3,0.0,331.36
2017-03-09,2017-03-13,Entrega padrão,Júlia Martins,B2C,Mesquita,Rio de Janeiro,Sudeste,Materiais de construção,ferramentas,2927.16,7,0.0,643.98
2017-03-09,2017-03-13,Entrega padrão,Júlia Martins,B2C,Mesquita,Rio de Janeiro,Sudeste,Automotivo,pneus,2617.83,5,0.0,759.17
2017-03-09,2017-03-13,Entrega padrão,Júlia Martins,B2C,Mesquita,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,decoração de jardim,50.93,1,0.0,15.28
2017-03-09,2017-03-13,Entrega padrão,Júlia Martins,B2C,Mesquita,Rio de Janeiro,Sudeste,Materiais de construção,iluminação,1268.47,6,0.0,279.06
2016-10-12,2016-10-17,Entrega padrão,Joana Teixeira,B2B,Fortaleza,Ceará,Nordeste,Materiais de construção,iluminação,215.8,11,0.0,64.74
2016-10-12,2016-10-17,Entrega padrão,Joana Teixeira,B2B,Fortaleza,Ceará,Nordeste,Automotivo,ferramentas automotivas,1173.0,5,0.0,199.41
2018-03-04,2018-03-09,Entrega padrão,Esther Rodrigues,B2C,São Bernardo do Campo,São Paulo,Sudeste,Materiais de construção,materiais de revestimento,2168.85,3,0.3,-433.77
2018-03-04,2018-03-09,Entrega padrão,Esther Rodrigues,B2C,São Bernardo do Campo,São Paulo,Sudeste,Automotivo,equipamentos de limpeza,978.89,3,0.4,114.2
2018-03-04,2018-03-09,Entrega padrão,Esther Rodrigues,B2C,São Bernardo do Campo,São Paulo,Sudeste,Jardinagem e paisagismo,fertilizantes,124.44,3,0.2,40.44
2017-12-11,2017-12-17,Entrega padrão,Fernando Souza,B2C,Santarém,Pará,Norte,Jardinagem e paisagismo,decoração de jardim,6.05,1,0.0,1.69
2017-12-11,2017-12-17,Entrega padrão,Fernando Souza,B2C,Santarém,Pará,Norte,Jardinagem e paisagismo,pesticidas,88.13,4,0.0,42.3
2017-12-11,2017-12-17,Entrega padrão,Fernando Souza,B2C,Santarém,Pará,Norte,Automotivo,ferramentas automotivas,346.6,6,0.0,72.79
2017-12-19,2017-12-23,Entrega padrão,João Miguel Castro,B2B,Nova Iguaçu,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,decoração de jardim,23.28,2,0.2,2.04
2019-01-02,2019-01-06,Entrega padrão,Catarina Duarte,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Materiais de construção,iluminação,1613.06,11,0.0,677.49
2019-11-22,2019-11-25,Envio rápido,Emanuel Cunha,B2C,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,pesticidas,28.72,2,0.2,8.98
2019-11-22,2019-11-25,Envio rápido,Emanuel Cunha,B2C,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,vasos,133.61,4,0.2,13.36
2017-12-23,2017-12-28,Entrega padrão,João Felipe da Conceição,B2B,Nilópolis,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,decoração de jardim,58.21,4,0.0,16.88
2017-08-24,2017-08-29,Entrega padrão,Laura Santos,B2C,Porto Velho,Rondônia,Norte,Jardinagem e paisagismo,mobiliário de exterior,1846.0,3,0.0,516.88
2017-08-24,2017-08-29,Entrega padrão,Laura Santos,B2C,Porto Velho,Rondônia,Norte,Jardinagem e paisagismo,sementes,29.38,3,0.0,14.39
2017-08-24,2017-08-29,Entrega padrão,Laura Santos,B2C,Porto Velho,Rondônia,Norte,Jardinagem e paisagismo,pesticidas,658.92,5,0.0,322.87
2017-08-24,2017-08-29,Entrega padrão,Laura Santos,B2C,Porto Velho,Rondônia,Norte,Jardinagem e paisagismo,pesticidas,72.76,5,0.0,32.74
2017-08-24,2017-08-29,Entrega padrão,Laura Santos,B2C,Porto Velho,Rondônia,Norte,Jardinagem e paisagismo,pesticidas,332.79,2,0.0,166.4
2017-08-24,2017-08-29,Entrega padrão,Laura Santos,B2C,Porto Velho,Rondônia,Norte,Automotivo,ferramentas automotivas,856.49,9,0.0,162.73
2017-08-24,2017-08-29,Entrega padrão,Laura Santos,B2C,Porto Velho,Rondônia,Norte,Jardinagem e paisagismo,mobiliário de exterior,87.92,3,0.0,22.86
2016-06-23,2016-06-28,Entrega padrão,Larissa Ferreira,B2C,Várzea Grande,Mato Grosso,Centro-Oeste,Materiais de construção,ferramentas,578.2,3,0.3,-16.52
2016-06-23,2016-06-28,Entrega padrão,Larissa Ferreira,B2C,Várzea Grande,Mato Grosso,Centro-Oeste,Automotivo,pneus,281.46,3,0.4,-51.6
2016-06-23,2016-06-28,Entrega padrão,Larissa Ferreira,B2C,Várzea Grande,Mato Grosso,Centro-Oeste,Materiais de construção,ferramentas,2903.36,5,0.3,0.0
2019-10-28,2019-10-29,Envio rápido,Maria Fernanda Melo,B2B,Salvador,Bahia,Nordeste,Materiais de construção,encanamentos,1892.66,5,0.15,22.27
